pl_hostname,pl_letter,pl_disc,ra,dec,pl_trandep,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranflag,pl_trandur,pl_pnum,pl_k2flag,pl_kepflag,pl_facility,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_optmag,st_j,st_h,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_radj,pl_radjerr1,pl_radjerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_eccen,pl_eccenerr1,pl_eccenerr2,pl_density,pl_rade,pl_bmasse,mu,H,delta,snr
Kepler-464,b,2016,294.835173,48.982361,0.00036105328344441606,2454967.023293,0.000655,-0.000655,1,0.20266199999999998,1,0,1,Kepler,90.0,,,,1.21,0.07,-0.08,1.59,0.07,-0.06,5933.0,67.87,-54.45,12.702,11.652000000000001,11.363,0.3596659822367914,,,0.294,0.013999999999999999,-0.012,0.0343,,,601.5289402167175,7.25696522,5.77e-06,-5.77e-06,,,,1.6739027086301335,3.295440334895972,10.901514346197345,2.0,252.40437459025733,4.465907065938834e-05,0.04975693461523231
Kepler-465,b,2016,284.55572,46.063828,0.0004389377802556266,2454968.215073,0.000544,-0.000544,1,0.162525,1,0,1,Kepler,90.0,,,,1.23,0.04,-0.03,1.29,0.11,-0.07,6310.0,63.38,-60.38,12.663,11.735,11.515999999999998,0.4460461131144792,,,0.263,0.022000000000000002,-0.013999999999999999,0.0283,,,517.4490960483156,9.94067247,6.55e-06,-6.55e-06,,,,1.9292889343650337,2.9479619322368733,8.994543906629296,2.0,210.5874590383121,5.0537694056685355e-05,0.052475834959857956
Kepler-466,b,2016,295.648711,48.495564,0.0006179590854516605,2455018.180649,0.000987,-0.000987,1,0.26553699999999997,2,0,1,Kepler,90.0,,,,1.04,0.04,-0.04,1.05,0.08,-0.06,5927.0,77.35,-68.52,12.772,11.698,11.402000000000001,1.2559578770543678,,,0.254,0.02,-0.015,0.0267,,,261.32161743608935,51.07926307,6.345e-05,-6.345e-05,,,,2.020636505426241,2.847081105658425,8.486018456077817,2.0,105.1408103165358,3.6297879121404385e-05,0.03972145840373767
Kepler-466,c,2016,295.648711,48.495564,0.00012015126120505964,2454966.98373,0.00144,-0.00144,1,0.106563,2,0,1,Kepler,90.0,,,,1.04,0.04,-0.04,1.05,0.08,-0.06,5927.0,77.35,-68.52,12.772,11.698,11.402000000000001,0.21860826321170743,,,0.11199999999999999,0.009000000000000001,-0.006,0.0066,,,626.3680365570987,3.70921385,6.32e-06,-6.32e-06,,,,5.8259660679275385,1.2554058418651322,2.0976674835248534,32.0,12.38915039926642,1.866255393023731e-06,0.0018812090398600844
Kepler-467,b,2016,287.362816,38.649619,0.0002273117404338111,2454971.68238,0.00212,-0.00212,1,0.246179,1,0,1,Kepler,90.0,,,,1.05,0.03,-0.03,1.37,0.04,-0.03,5809.0,68.69,-60.25,12.377,11.274000000000001,10.960999999999999,0.7823703332592841,,,0.201,0.027000000000000003,-0.006999999999999999,0.0179,,,370.67113755843917,24.99324193,6.498e-05,-6.498e-05,,,,2.7336502056905756,2.253005126918675,5.689128478044679,2.0,139.3053080762128,2.257022581743075e-05,0.03026076060325407
Kepler-468,b,2016,288.90224,49.370487,0.019757241308766178,2454984.853006,0.000101,-0.000101,1,0.2107687,1,0,1,Kepler,90.0,,,,0.96,0.02,-0.03,0.87,0.02,-0.02,5498.0,60.91,-68.06,13.779000000000002,12.467,12.115,1.0124462591698482,,,1.19,0.028999999999999998,-0.026000000000000002,,,,245.76026667538594,38.47875707,4.85e-06,-4.85e-06,,,,,13.338687069817029,,2.0,,,
Kepler-470,b,2016,297.00944,50.372314,0.006357500992358099,2454965.864127,0.00018700000000000002,-0.00018700000000000002,1,0.288271,1,0,1,Kepler,90.0,,,,1.4,0.22,-0.16,1.66,0.67,-0.31,6613.0,203.78,-197.49,13.224,12.269,12.042,0.8536507329792101,,,1.288,0.52,-0.23800000000000002,112.0,,,444.67811474934877,24.66919569,5.41e-06,-5.41e-06,,,,65.0052625813872,14.437167181449022,35596.78153860358,32.0,0.0685455533668713,4.732528325040314e-08,3.856889153847022e-05
Kepler-471,b,2016,299.09754,43.497593,0.005808826538118149,2454966.174258,9.7e-05,-9.7e-05,1,0.1921471,1,0,1,Kepler,90.0,,,,1.49,0.22,-0.18,1.8,0.65,-0.36,6733.0,288.74,-288.8,13.797,12.804,12.583,0.3013001858814798,,,1.335,0.484,-0.264,117.0,,,793.5576178139261,5.01423457,5.9e-07,-5.9e-07,,,,60.984595555298135,14.963989275803138,37185.923571576954,32.0,0.12579835508192835,7.656425991646454e-08,4.863736344179406e-05
Kepler-472,b,2016,296.524306,39.249776000000004,0.0014297018355618352,2454966.090341,0.000361,-0.000361,1,0.15421700000000002,1,0,1,Kepler,90.0,,,,0.85,0.03,-0.03,0.78,0.02,-0.01,4996.0,82.76,-84.63,13.698,12.062999999999999,11.565,0.2212068451849824,,,0.287,0.012,-0.025,0.0329,,,452.38036628322556,4.17625551,1.84e-06,-1.84e-06,,,,1.7259503211806542,3.216977469779401,10.4565545769648,2.0,188.58687052969356,0.00013442618594867854,0.13646705271883106
Kepler-473,b,2016,286.630094,38.945605,0.0007792271164889077,2454978.094662,0.000763,-0.000763,1,0.32385,1,0,1,Kepler,90.0,,,,1.06,0.07,-0.06,1.34,0.26,-0.22,5816.0,74.23,-91.94,13.397,12.120999999999999,11.795,0.5473818519364615,,,0.364,0.07,-0.06,0.0492,,,438.7982608093599,14.55731705,1.399e-05,-1.399e-05,,,,1.2651413052709775,4.080068986061679,15.637157604458,2.0,196.76251835578938,6.0031653690737386e-05,0.05481813329558377
Kepler-474,b,2016,292.32151600000003,43.881168,0.0006747589749071581,2454970.415501,0.000537,-0.000537,1,0.194675,1,0,1,Kepler,90.0,,,,0.99,0.05,-0.05,1.08,0.17,-0.12,5785.0,92.56,-97.56,13.494000000000002,12.306,11.969000000000001,0.2850523676296075,,,0.273,0.043,-0.033,0.0302,,,542.9829748507694,5.66067294,3.73e-06,-3.73e-06,,,,1.8407596468140197,3.06005173954626,9.598417879159179,2.0,223.12301717474946,7.934345045453517e-05,0.06687364855741082
Kepler-475,b,2016,287.05170699999996,40.211542,0.0008339166652334272,2454966.210436,0.000275,-0.000275,1,0.07171,1,0,1,Kepler,90.0,,,,0.86,0.03,-0.03,0.79,0.02,-0.01,5009.0,85.0,-77.64,13.341,11.821,11.331,0.1822729190192231,,,0.222,0.004,-0.016,0.0213,,,502.8480853306114,3.10550819,1.04e-06,-1.04e-06,,,,2.414341855167689,2.488393722268387,6.7697450604665725,2.0,193.7327113663084,0.00010489869221310842,0.08999820340535415
Kepler-476,b,2016,295.163817,43.963046999999996,0.0006721764279437572,2454975.2093169997,0.000981,-0.000981,1,0.19503800000000002,1,0,1,Kepler,90.0,,,,1.03,0.05,-0.04,1.09,0.16,-0.1,5837.0,101.08,-99.97,13.837,12.673,12.357999999999999,0.5284019714674403,,,0.275,0.045,-0.027000000000000003,0.0305,,,404.2537203903062,14.00640607,1.794e-05,-1.794e-05,,,,1.8187786233499859,3.0824697010081374,9.69376640113758,2.0,166.90117113737912,5.8273776098616325e-05,0.041059825233454486
Kepler-477,b,2016,288.067594,42.355367,0.000579108795300991,2454972.752936,0.000831,-0.000831,1,0.138733,1,0,1,Kepler,90.0,,,,0.87,0.03,-0.03,0.79,0.02,-0.02,5240.0,49.3,-41.14,13.536,12.274000000000001,11.832,0.4282605341407882,,,0.185,0.016,-0.011000000000000001,0.0155,,,343.1816858074898,11.11990653,1.16e-05,-1.16e-05,,,,3.0359498708362147,2.0736614352236558,4.926340302217459,2.0,126.17568531890454,5.6564369287841784e-05,0.05077932043016327
Kepler-478,b,2016,292.486944,46.196213,0.000966321504988373,2454972.570157,0.0008730000000000001,-0.0008730000000000001,1,0.121121,1,0,1,Kepler,90.0,,,,0.85,0.03,-0.04,0.8,0.03,-0.02,5210.0,69.43,-70.31,13.937999999999999,12.57,12.113,0.4769431855459885,,,0.242,0.008,-0.028999999999999998,0.0245,,,325.3738832898793,13.2217576,1.39e-05,-1.39e-05,,,,2.143868137327927,2.7125733368871607,7.786795961569533,2.0,129.50518258725543,7.368651711425636e-05,0.05723345771911911
Kepler-534,b,2016,296.41855899999996,49.540104,0.0004398238001603893,2455004.52201,0.00107,-0.00107,1,0.18188800000000002,1,0,1,Kepler,90.0,,,,1.05,0.03,-0.03,0.98,0.03,-0.03,5884.0,73.37,-76.49,13.235,12.062999999999999,11.775,0.5801650658841616,,,0.2,0.006999999999999999,-0.006,0.0178,,,368.7594957359942,15.95994513,2.216e-05,-2.216e-05,,,,2.759358311263013,2.241796146187736,5.657345637385212,2.0,137.98218306344535,4.346777980629126e-05,0.040060041414921865
Kepler-535,b,2016,296.566641,49.696251000000004,0.00029149315129310314,2455005.900713,0.000768,-0.000768,1,0.11957899999999999,1,0,1,Kepler,90.0,,,,1.18,0.06,-0.04,1.27,0.18,-0.11,6123.0,74.81,-69.56,13.174000000000001,12.140999999999998,11.915,0.27463452397160554,,,0.21100000000000002,0.028999999999999998,-0.019,0.0194,,,634.9241588092749,4.90332155,4.54e-06,-4.54e-06,,,,2.5611348595317467,2.365094934228062,6.165871087936691,2.0,242.61901949473258,4.876789030962541e-05,0.041169558625076375
Kepler-536,b,2016,297.73638,49.637153999999995,0.0010229405897030437,2455003.525764,0.000193,-0.000193,1,0.0815275,1,0,1,Kepler,90.0,,,,0.92,0.05,-0.06,0.89,0.11,-0.06,5524.0,91.48,-143.16,13.807,12.379000000000001,11.988,0.13088872231949264,,,0.27699999999999997,0.034,-0.02,0.0308,,,694.5937271404575,1.8270823,4.4e-07,-4.4e-07,,,,1.7971713750162255,3.104887662470014,9.789114923115983,2.0,288.1240354558546,0.00015424421533459195,0.10401957645733789
Kepler-537,b,2016,289.880634,51.277081,0.0001710572901324616,2455004.27746,0.0012699999999999999,-0.0012699999999999999,1,0.10348299999999999,1,0,1,Kepler,90.0,,,,1.07,0.03,-0.03,0.99,0.03,-0.03,5763.0,62.32,-50.52,13.1,12.007,11.706,0.20197603134471914,,,0.126,0.005,-0.004,0.00809,,,615.2471314174697,3.24755522,5.26e-06,-5.26e-06,,,,5.015508486228808,1.4123315720982739,2.571231809350919,32.0,12.564985559156039,2.3943487994591687e-06,0.002079412879264159
Kepler-538,b,2016,297.486901,49.623455,0.0005319717949447975,2455044.678814,0.000863,-0.000863,1,0.27918699999999996,1,0,1,Kepler,90.0,,,,0.96,0.03,-0.04,0.9,0.04,-0.04,5650.0,69.81,-58.6,11.195,10.026,9.67,1.673041103791674,,,0.20199999999999999,0.009000000000000001,-0.008,0.018,,,199.82494167310642,81.73780699,9.326e-05,-9.326e-05,,,,2.708298193665987,2.264214107649613,5.720911318704146,2.0,75.42576766450449,2.8147090426435288e-05,0.04153961299114628
Kepler-539,b,2016,299.122454,41.86676,0.006529273784019731,2455588.871,0.003,-0.003,1,0.3672191579953485,2,0,1,Kepler,89.845,0.086,-0.086,,1.05,0.04,-0.04,0.95,0.02,-0.02,5820.0,80.0,-80.0,12.390999999999998,11.294,10.964,0.4988,0.0067,-0.0067,0.747,0.017,-0.017,0.97,0.29,-0.29,388.0,125.63243,0.00071,-0.00071,0.39,,,2.8859447476891025,8.373108606011195,308.2935543968345,2.0,37.16558775170589,4.551795811487576e-05,0.060943403897645604
Kepler-540,b,2016,290.625252,44.873962,0.0005302175610361443,2455069.92338,0.00223,-0.00223,1,0.469971,1,0,1,Kepler,90.0,,,,1.02,0.06,-0.05,1.08,0.15,-0.1,5946.0,77.07,-63.84,12.209000000000001,11.167,10.86,2.811064694721729,,,0.242,0.034,-0.023,0.0245,,,177.7193270513547,172.7049784,0.0005356,-0.0005356,,,,2.143868137327927,2.7125733368871607,7.786795961569533,2.0,70.7357753067262,2.1899637996588748e-05,0.030759613310861918
Kepler-541,b,2016,294.149669,38.458259000000005,0.0002239643816020796,2455007.42776,0.00232,-0.00232,1,0.219113,1,0,1,Kepler,90.0,,,,1.41,0.12,-0.16,2.06,0.32,-0.33,6166.0,102.75,-99.75,13.280999999999999,12.079,11.814,0.2983914611095956,,,0.3,0.052000000000000005,-0.05,0.0354,,,781.2269790407813,5.08005848,1.338e-05,-1.338e-05,,,,1.6259889174983049,3.3626942192816043,11.251125593451487,2.0,330.71682554806,3.586606265595086e-05,0.03246591433463616
Kepler-542,b,2016,292.21508900000003,38.548588,0.0002555300260003439,2455007.8456099997,0.00232,-0.00232,1,0.14985,1,0,1,Kepler,90.0,,,,0.93,0.04,-0.04,0.9,0.06,-0.04,5526.0,76.12,-59.55,13.435,12.21,11.854000000000001,0.4895552579196918,,,0.14,0.009000000000000001,-0.01,0.00972,,,361.2971813591663,13.14497566,3.491e-05,-3.491e-05,,,,4.392990268528921,1.5692573023314154,3.089292112100239,2.0,121.30932612695017,3.1909097857379476e-05,0.02835688104823223
Kepler-543,b,2016,287.218727,38.862513,0.0011698522302824809,2455015.8652709997,0.0006259999999999999,-0.0006259999999999999,1,0.148471,1,0,1,Kepler,90.0,,,,0.7,0.05,-0.04,0.67,0.03,-0.03,4671.0,85.64,-76.72,13.577,11.731,11.213,0.4622059197155393,,,0.223,0.011000000000000001,-0.023,0.0214,,,271.1832209741135,13.89961966,1.102e-05,-1.102e-05,,,,2.393190485225953,2.4996027029993257,6.8015279011260406,2.0,104.92973543271947,7.826274604948408e-05,0.09343272549905993
Kepler-544,b,2016,294.029098,39.051846000000005,0.00025343980961593495,2455009.25123,0.0030399999999999997,-0.0030399999999999997,1,0.29536999999999997,1,0,1,Kepler,90.0,,,,1.16,0.04,-0.04,1.22,0.11,-0.08,6206.0,68.1,-58.72,13.542,12.578,12.318,0.7296502502628788,,,0.18899999999999997,0.017,-0.012,0.0162,,,386.9613740679314,21.41616926,8.095e-05,-8.095e-05,,,,2.9758270375646836,2.1184973581474105,5.148820186833731,2.0,142.07446216949668,2.7348928914883825e-05,0.019628370994990253
Kepler-148,d,2016,289.786216,46.858788,0.008756185562001797,2455003.081373,0.000399,-0.000399,1,0.19911700000000002,3,0,1,Kepler,90.0,,,,0.8867796610169492,,,0.85,0.41,-0.41,5272.0,200.0,-200.0,15.342,13.902999999999999,13.527000000000001,1.202877044304659,,,0.774,0.046,-0.037000000000000005,0.177,,,213.70148684915034,51.84688575,2.57e-05,-2.57e-05,,,,0.4734002333064735,8.675751085746539,56.25562796725743,2.0,120.43591296890862,0.00019161488884372573,0.07880852280252154
Kepler-545,b,2016,290.566303,40.692045,0.0005312828717360592,2455012.52075,0.0012900000000000001,-0.0012900000000000001,1,0.185975,1,0,1,Kepler,90.0,,,,1.04,0.04,-0.04,1.07,0.12,-0.08,5882.0,77.41,-64.41,14.15,13.074000000000002,12.776,0.5108281655099681,,,0.24,0.027000000000000003,-0.019,0.0242,,,410.49964830464813,13.24934059,2.104e-05,-2.104e-05,,,,2.1709995036336385,2.690155375425283,7.69144743959113,2.0,162.68957220083027,5.156932671850675e-05,0.029973357723362938
Kepler-546,b,2016,283.257599,40.990497999999995,0.003109169403848888,2455003.326066,0.000171,-0.000171,1,0.12070399999999999,1,0,1,Kepler,90.0,,,,1.11,0.11,-0.07,1.15,0.32,-0.13,5967.0,92.74,-130.13,14.288,13.073,12.782,0.24065744963234278,,,0.624,0.172,-0.069,0.123,,,628.982555767556,4.14702026,8.8e-07,-8.8e-07,,,,0.6278117299015411,6.994403976105737,39.092894011145,2.0,331.54499724851195,0.00023536391349966062,0.13433891346973628
Kepler-547,b,2016,286.118673,44.345279999999995,0.0025255827269552666,2455007.084771,0.000207,-0.000207,1,0.092679,1,0,1,Kepler,90.0,,,,0.78,0.03,-0.04,0.73,0.02,-0.04,4828.0,40.1,-46.81,14.247,12.588,12.107000000000001,0.2740105221689482,,,0.35700000000000004,0.012,-0.027999999999999997,0.0475,,,379.99542609035024,6.01038429,1.57e-06,-1.57e-06,,,,1.2946937294513547,4.00160612094511,15.096849313247052,2.0,169.77002089137767,0.00017078887694220706,0.1163937312183286
Kepler-548,b,2016,299.90591,45.439678,0.014926343202438458,2455005.820206,6.9e-05,-6.9e-05,1,0.09665800000000001,1,0,1,Kepler,90.0,,,,0.93,0.09,-0.07,0.9,0.16,-0.08,5535.0,265.27,-230.38,14.995,13.581,13.148,0.23794393326896826,,,1.07,0.195,-0.098,,,,519.0806736857202,4.45419434,3.8e-07,-3.8e-07,,,,,11.993609382104388,,2.0,,,
Kepler-549,b,2016,283.022789,47.261134999999996,0.0007848438856294011,2454986.7376200003,0.00267,-0.00267,1,0.22278699999999999,2,0,1,Kepler,90.0,,,,0.88,0.04,-0.05,0.84,0.07,-0.05,5360.0,66.88,-72.9,14.620999999999999,13.302999999999999,12.902999999999999,1.0582808774422356,,,0.22899999999999998,0.021,-0.015,0.03461,0.01321,-0.01007,230.26994444234853,42.9495649,0.0001543,-0.0001543,,,,3.574153790283765,2.5668565873849576,11.000041152241694,2.0,58.09602679993028,2.809781861434833e-05,0.015403398108686864
Kepler-549,c,2016,283.022789,47.261134999999996,0.0010195143176705331,2455078.6161599997,0.00908,-0.00908,1,0.35604,2,0,1,Kepler,90.0,,,,0.88,0.04,-0.05,0.84,0.07,-0.05,5360.0,66.88,-72.9,14.620999999999999,13.302999999999999,12.902999999999999,2.064679014895794,,,0.261,0.022000000000000002,-0.053,0.028,,,164.85854353836206,117.040498,0.001777,-0.001777,,,,1.9530555351983276,2.9255439707749957,8.899195384650895,2.0,66.78428064047455,3.681614617136956e-05,0.020182839247728037
WASP-133,b,2016,314.575373,-35.796555,0.00745618445207078,2457116.9874,0.0002,-0.0002,1,0.1433,1,0,0,SuperWASP-South,87.0,1.0,-1.0,,1.16,0.08,-0.08,1.44,0.05,-0.05,5700.0,100.0,-100.0,12.9,11.555,11.238,0.0345,0.0007,-0.0007,1.21,0.05,-0.05,1.16,0.09,-0.09,1790.0,2.176423,1e-06,-1e-06,0.17,,,0.8120447475266594,13.562866684435804,368.6809516498227,2.0,376.1885672172833,0.0003277747648266077,0.3868293785106013
Kepler-198,d,2016,290.67312999999996,38.691010999999996,0.00022105126074748209,2454966.10921,0.000857,-0.000857,1,0.073871,3,0,1,Kepler,90.0,,,,0.9690000000000001,,,0.94,0.14,-0.14,5574.0,100.0,-100.0,13.597000000000001,12.421,12.067,0.10678174861625198,,,0.136,0.008,-0.006,0.0093,,,797.4724247016208,1.31184443,1.33e-06,-1.33e-06,,,,4.585052436043407,1.5244213794076606,2.955804181330475,2.0,264.0890250801999,6.411787519262473e-05,0.039708491890920045
Kepler-624,b,2016,295.193389,39.539677000000005,0.0003218409583699992,2455005.2223,0.00158,-0.00158,1,0.168304,1,0,1,Kepler,90.0,,,,1.1,0.05,-0.06,1.18,0.17,-0.11,6117.0,70.67,-63.28,13.49,12.514000000000001,12.195,0.5549226185072026,,,0.20600000000000002,0.028999999999999998,-0.021,0.0187,,,430.12686481833293,14.58649607,2.876e-05,-2.876e-05,,,,2.6528825846937307,2.3090500305733683,5.943391203320419,2.0,162.5283824372325,3.6497703288002786e-05,0.027721036952012064
Kepler-625,b,2016,292.150459,39.637581,0.0003630516586323843,2455009.1727,0.0011099999999999999,-0.0011099999999999999,1,0.145204,2,0,1,Kepler,90.0,,,,1.04,0.02,-0.02,0.96,0.03,-0.02,5789.0,46.81,-43.94,13.307,12.203,11.937999999999999,0.35734279550355763,,,0.17800000000000002,0.005,-0.004,0.0145,,,457.5409279185483,7.75192492,1.063e-05,-1.063e-05,,,,3.188497483960899,1.9951985701070853,4.608511895622785,2.0,166.47221624890645,4.904657732601964e-05,0.04193268207947603
Kepler-625,c,2016,292.150459,39.637581,0.00010124745788649627,2454965.04209,0.00243,-0.00243,1,0.13706300000000002,2,0,1,Kepler,90.0,,,,1.04,0.02,-0.02,0.96,0.03,-0.02,5789.0,46.81,-43.94,13.307,12.203,11.937999999999999,0.236182314753408,,,0.094,0.004,-0.003,0.00364,,,562.7931159990055,4.1653651,1.304e-05,-1.304e-05,,,,5.4349544189659476,1.053644188708236,1.1568954000046163,32.0,14.217489880483539,2.1533404926148342e-06,0.0018410120992841978
Kepler-626,b,2016,288.698651,39.708288,0.00039861406938056134,2455008.00558,0.00132,-0.00132,1,0.113096,1,0,1,Kepler,90.0,,,,1.01,0.05,-0.04,1.05,0.12,-0.09,5813.0,93.83,-94.62,13.946,12.780999999999999,12.437999999999999,0.5368719317902529,,,0.204,0.025,-0.018000000000000002,0.0184,,,392.0061862852585,14.48585199,2.363e-05,-2.363e-05,,,,2.6878523241162475,2.2866320691114908,5.848042681342016,2.0,147.6302118271354,4.137079370929175e-05,0.026788071287126323
Kepler-627,b,2016,292.104279,39.767914000000005,0.0005274567043094498,2455005.56683,0.0032600000000000003,-0.0032600000000000003,1,0.30033000000000004,1,0,1,Kepler,90.0,,,,1.3,0.21,-0.14,1.49,0.64,-0.27,6424.0,160.13,-213.39,13.949000000000002,12.915999999999999,12.657,1.1628070318393122,,,0.33299999999999996,0.14300000000000002,-0.073,0.0422,,,350.6534689036686,40.6994443,0.0001783,-0.0001783,,,,1.4172870984256865,3.73259058340258,13.412358758295277,2.0,153.4242348217121,3.453984711219971e-05,0.02120627292138714
Kepler-628,b,2016,290.449257,39.854802,0.003615884776030167,2455006.782495,0.000149,-0.000149,1,0.3665029,1,0,1,Kepler,90.0,,,,1.0,0.05,-0.04,1.28,0.25,-0.21,5721.0,47.04,-51.36,13.398,11.979000000000001,11.662,0.5587756549482741,,,0.7490000000000001,0.145,-0.126,0.168,,,417.5336598594657,15.4580567,2.95e-06,-2.95e-06,,,,0.49584040307785326,8.395526567473073,53.39517230790537,2.0,232.15907049623604,0.000158468495197846,0.15384623394402194
Kepler-629,b,2016,289.417832,39.945013,0.00022642404122131943,2455004.219,0.0012699999999999999,-0.0012699999999999999,1,0.12945399999999999,1,0,1,Kepler,90.0,,,,0.93,0.03,-0.03,0.84,0.02,-0.02,5444.0,71.98,-60.2,13.359000000000002,12.107000000000001,11.729000000000001,0.3289003458561282,,,0.12300000000000001,0.005,-0.004,0.0078,,,419.52601065672513,7.2385854,1.18e-05,-1.18e-05,,,,5.198252267574826,1.378704629905458,2.4790615714384634,32.0,8.468263052246003,2.1857407042653453e-06,0.002057512941711059
Kepler-630,b,2016,293.427043,39.942437,0.0007874824579344765,2455003.60316,0.00406,-0.00406,1,0.44158000000000003,1,0,1,Kepler,90.0,,,,1.02,0.04,-0.04,1.04,0.11,-0.08,5829.0,97.42,-98.87,13.870999999999999,12.686,12.376,2.6878397843981308,,,0.284,0.03,-0.03,0.0322,,,174.84061837742544,161.4743937,0.0009011,-0.0009011,,,,1.743327314978033,3.183350527586585,10.234074692348528,2.0,72.92273565142469,2.8537122151604615e-05,0.01994132950717739
Kepler-631,b,2016,296.88575699999996,40.228233,0.00040046736747628654,2455015.24346,0.0017100000000000001,-0.0017100000000000001,1,0.23342100000000002,1,0,1,Kepler,90.0,,,,1.24,0.05,-0.05,1.33,0.14,-0.1,6185.0,85.62,-75.47,13.5,12.519,12.263,0.6639436069771448,,,0.259,0.028999999999999998,-0.021,0.0275,,,422.11737186414473,17.97979059,3.77e-05,-3.77e-05,,,,1.9629601581866807,2.9031260093131186,8.740281181353557,2.0,171.45093987066736,3.793922542466918e-05,0.02792752154565684
Kepler-632,b,2016,297.252613,40.288605,0.0005808242855283352,2455024.7859,0.00119,-0.00119,1,0.116496,1,0,1,Kepler,90.0,,,,0.91,0.03,-0.03,0.84,0.02,-0.02,5322.0,89.61,-82.67,13.332,11.994000000000002,11.567,0.8610415667107686,,,0.19699999999999998,0.028999999999999998,-0.006999999999999999,0.0174,,,253.47536221119756,30.99660733,4.756e-05,-4.756e-05,,,,2.822465571607318,2.20816920399492,5.530214274747341,2.0,94.1366559636391,3.947089132998237e-05,0.03880116328637464
Kepler-633,b,2016,295.217437,40.592251,0.00016788473536099517,2455003.86761,0.00235,-0.00235,1,0.11810799999999999,1,0,1,Kepler,90.0,,,,1.02,0.06,-0.06,1.15,0.21,-0.14,5899.0,86.22,-91.57,13.716,12.437000000000001,12.100999999999999,0.37762689692756596,,,0.145,0.027999999999999997,-0.019,0.0104,,,496.3970069491366,8.50340718,2.68e-05,-2.68e-05,,,,4.230653098759899,1.6253022059861086,3.3054154285846176,2.0,167.09814540209314,2.815238928996456e-05,0.02164128636440858
Kepler-634,b,2016,291.195065,40.702706,0.0001961556968188767,2455003.31319,0.00156,-0.00156,1,0.18779,1,0,1,Kepler,90.0,,,,1.03,0.09,-0.07,1.24,0.19,-0.16,6075.0,86.22,-77.53,13.55,12.511,12.22,0.27188113823958787,,,0.16899999999999998,0.027000000000000003,-0.022000000000000002,0.0133,,,625.6059678678865,5.16950177,1.029e-05,-1.029e-05,,,,3.417193805605232,1.894317743528637,4.227117807709175,2.0,223.69818558915622,3.799881326918493e-05,0.028530801290596583
Kepler-635,b,2016,289.773247,40.800724,0.00025795324645117766,2455015.9229200003,0.00252,-0.00252,1,0.360521,1,0,1,Kepler,90.0,,,,1.33,0.06,-0.05,1.51,0.2,-0.15,6174.0,70.4,-82.75,13.31,12.235,11.959000000000001,0.8112905374698179,,,0.23600000000000002,0.032,-0.024,0.0235,,,406.1628439374157,23.44971004,7.672e-05,-7.672e-05,,,,2.217225867412541,2.645319452501529,7.468967554974857,2.0,160.28620457130782,2.5087748087118428e-05,0.021242499450923255
